"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-YKL033W-A",3845.01572760798,-1.16466399070525,0.282613483712839,-4.12104891601229,3.77151329151233e-05,0.000196880486889708
"gene-YDL203C",1373.05334393385,-1.03366623181403,0.251051227867467,-4.11735182733191,3.832507750396e-05,0.000199899039487156
"gene-YPL270W",6002.68104255912,-1.06844790252581,0.259677895694843,-4.1145123256135,3.87998827525929e-05,0.000202208314576736
"gene-tY(GUA)D",427.128198130366,-3.20422349533668,0.779726220712948,-4.10942124327546,3.96651958601096e-05,0.000206376835886016
"gene-YER091C",42375.440914551,1.57176991760795,0.382505204571026,4.10914648696262,3.971241227494e-05,0.00020645216142273
"gene-YGL016W",3636.98627119986,1.21191043263147,0.295429364648721,4.10220031469279,4.09239731674127e-05,0.000212575432284765
"gene-YCL001W-B",321.089048793241,1.47429074571373,0.359776015989327,4.0978016326621,4.17092473363019e-05,0.000216205020077604
"gene-YLR162W",2507.70780684283,1.74139150801447,0.424966893988724,4.09771098089508,4.17255803099341e-05,0.000216205020077604
"gene-snR55",140.599515885259,-3.40927360890743,0.831964403488566,-4.09785995003125,4.16987433450166e-05,0.000216205020077604
"gene-YNL281W",7568.54056892261,1.06675513747518,0.260758833047963,4.09096453226944,4.2958283194026e-05,0.000222045027722564
"gene-YJL157C",3494.8520970824,1.32234514884549,0.323279899232551,4.09040324494243,4.30623829611292e-05,0.000222400808315218
"gene-YJL185C",2956.08029875194,-1.19968246462707,0.293692524701745,-4.08482465069683,4.41101143237155e-05,0.000227625516305524
"gene-YNL312W",3567.45823231046,1.02212029044178,0.250270107686979,4.08406860846594,4.42539554499518e-05,0.000228181065468026
"gene-YGR138C",1249.03991583634,1.71811032312045,0.420852820037653,4.08244935359287,4.45635257023284e-05,0.000229402116799088
"gene-YMR143W",16095.8471929926,1.4391251483894,0.353255302395308,4.0738953913251,4.62332545246041e-05,0.000237803346682017
"gene-YPL014W",5687.54083159077,1.36086873661814,0.334865515437773,4.06392618493148,4.82540916092476e-05,0.000247793405283319
"gene-YOL036W",5350.82714614694,-1.03911028194627,0.256029523351537,-4.05855648342376,4.93769912167018e-05,0.000253353382109456
"gene-YAL025C",2405.73108231555,1.66314409458262,0.40996121521123,4.0568327755729,4.97426702405272e-05,0.000255022177672167
"gene-YBR196C",85762.35089751,1.61280226980909,0.397980388753518,4.05246669279463,5.06804409316081e-05,0.000259408166002208
"gene-YER070W",3615.55582351964,1.05414047982735,0.26029810088633,4.04974326066129,5.12738542195695e-05,0.000262232704548747
"gene-YOL032W",3248.12745505368,-1.20783995947394,0.298453752820564,-4.04699203162682,5.18800066520377e-05,0.000265117764949554
"gene-YHR051W",4041.20083739509,-1.02377645150367,0.252998917970868,-4.04656454547191,5.19747980519364e-05,0.000265387106490292
"gene-YJL003W",949.09587711787,-1.30874488731151,0.323450359262413,-4.04620013499425,5.205573252946e-05,0.000265585314992536
"gene-YIL042C",1705.65369454044,-1.39536818326779,0.34488247658078,-4.0459236929104,5.21172091412805e-05,0.000265684010383925
"gene-YAL015C",8495.40407643073,1.00283662087392,0.248042089231575,4.04300989392838,5.27693930159826e-05,0.000268791431630684
"gene-YKR094C",27454.892004407,1.50984839161605,0.373718757366117,4.04006585662736,5.34361945259402e-05,0.000271968234609022
"gene-YOR123C",32595.4524296833,1.01777168985367,0.251970200009198,4.03925420472945,5.36214265671938e-05,0.000272690899945745
"gene-YJL181W",1450.3454777147,1.21533390922038,0.300899878656497,4.03899767140746,5.36800980245803e-05,0.000272769297456086
"gene-YOL087C",17697.8728372031,-1.08876019060922,0.269615957634412,-4.03818898614872,5.38654499092097e-05,0.000273490762582509
"gene-YBL081W",450.836536842269,1.60029900341572,0.396607343964432,4.03497067759601,5.46091169162272e-05,0.000277043516712574
"gene-YJR010C-A",839.725380157388,-1.39481792384252,0.345720709448817,-4.03452233470851,5.47134859148614e-05,0.000277349873134337
"gene-tS(AGA)A",176.383447779481,-3.37730236314157,0.838528072993253,-4.02765568848014,5.63357623777574e-05,0.000284886381358571
"gene-YMR002W",6684.65776641355,-1.24458265128969,0.309083578049686,-4.02668643589217,5.65683893950075e-05,0.000285604694575594
"gene-tS(UGA)Q2",214.912201237142,-4.66087185054878,1.15797058746924,-4.02503474698368,5.69669033547836e-05,0.000287386634044212
"gene-YGL002W",4408.15391188051,-1.08636472155464,0.270155130578124,-4.02126259542008,5.78870298344673e-05,0.000291561988926638
"gene-YDR202C",2468.52096928564,-1.21898039537299,0.303274818682652,-4.01939205064214,5.83485082290968e-05,0.00029341761793675
"gene-YKL195W",15600.0320505956,-1.26867042536398,0.315656314261471,-4.01915110848406,5.84082032637068e-05,0.000293483768749749
"gene-YGL215W",4896.18557143038,1.022497160221,0.254527268184317,4.0172401468614,5.88837095210854e-05,0.000295167466009511
"gene-YER134C",3184.91886285703,-1.07851406339891,0.268552074339437,-4.01603326301519,5.91859057642245e-05,0.000296446641579984
"gene-YOL121C",9015.98914920799,1.30105345665957,0.324095467276127,4.01441423292442,5.95936080614268e-05,0.000297779154069221
"gene-YOR230W",32592.2465562399,1.03781780465492,0.258556698156989,4.01388868303379,5.97265221889041e-05,0.00029820700627334
"gene-YCL040W",147075.97838391,-1.19788502199074,0.298484624465195,-4.01322186741456,5.98955671645134e-05,0.000298578218608238
"gene-YDR518W",3781.4834910868,1.14969785686297,0.2864745188868,4.01326394169554,5.98848875015754e-05,0.000298578218608238
"gene-YDR050C",161665.809630946,1.32548109354126,0.330790091629358,4.00701570900264,6.14907747454181e-05,0.000306046429001268
"gene-YOR020C",5254.82589958051,-1.11637812235919,0.278834274208396,-4.00373349197677,6.2350602624981e-05,0.000309836800751088
"gene-YPL208W",2096.6892384049,1.0661766753534,0.266510153826457,4.00051052481722,6.32059757978252e-05,0.000313840065654398
"gene-YDR473C",5929.30857700973,1.07126840873963,0.2678142603694,4.00004244457339,6.33311238969119e-05,0.000314214057666346
"gene-YFL034C-A",2004.18197812149,1.56241668798552,0.390724891681849,3.99876414645662,6.367409166191e-05,0.000315419341728205
"gene-YPL273W",2379.61577848669,1.36621601841371,0.341904611212166,3.99589819385592,6.44494279694116e-05,0.000319009491974183
"gene-YER102W",13417.4301429497,1.49667644877314,0.375121546016887,3.98984399767259,6.61167663475016e-05,0.000327005747911643
"gene-YKR087C",3508.79547736345,-1.16493619940859,0.291997052083148,-3.98954780912264,6.61993757515658e-05,0.000327157730007346
"gene-YMR030W-A",327.317622852745,1.43070148559625,0.358639741836007,3.9892441319302,6.62841752093777e-05,0.000327320288856958
"gene-YOR220W",15031.4421876235,-1.41183657125156,0.354119277484575,-3.98689554909378,6.69434788594127e-05,0.000330317353433065
"gene-YHL001W",3072.44437295645,1.1735679359137,0.294465264174173,3.98542062067988,6.73606939408904e-05,0.000331856668743168
"gene-YDR312W",2031.52136319802,1.38106146851837,0.34672216388247,3.98319349721904,6.7995349061624e-05,0.000334460741952107
"gene-YJL074C",5377.07301891241,1.1558152408105,0.290912068877707,3.97307421885059,7.09509294437431e-05,0.000348184094219645
"gene-YIL142W",23900.4325349959,1.38687767442313,0.349795034492292,3.96482950776048,7.34484243144576e-05,0.000359311393519386
"gene-tF(GAA)M",467.344972208209,-2.58195325124507,0.651243448180251,-3.96465140410969,7.35032822137659e-05,0.000359311393519386
"gene-YJL088W",581.260600749461,-1.69298137151466,0.427088016560747,-3.96401047528305,7.37010162140114e-05,0.000359998921956279
"gene-YNL256W",4162.31653979599,1.26598554912869,0.319997932420068,3.95623040297275,7.61417278298301e-05,0.000370485907171998
"gene-YGR079W",568.727384999045,1.88204535857141,0.475946209031779,3.95432366695402,7.67514516504527e-05,0.000372929122585607
"gene-YPR175W",2076.86508174766,1.41126000170429,0.356893363951649,3.95429039665608,7.67621314805134e-05,0.000372929122585607
"gene-YMR310C",473.482860663891,1.28113595521365,0.324418837389438,3.94901839092578,7.84723232540276e-05,0.000380651131107614
"gene-YNL052W",3240.4219192348,-1.12517650970848,0.284977528676262,-3.94829906391212,7.87084402528204e-05,0.000381503016321511
"gene-YMR260C",24403.5808410098,1.05852687160736,0.268203402732799,3.94673169997746,7.92252511501378e-05,0.000383713082759423
"gene-YDR397C",3584.87018343457,1.08543265564206,0.2754054986856,3.94121635487452,8.10694612129992e-05,0.000392042961970225
"gene-YJL172W",8228.03055167444,-1.00522359267672,0.255171765998744,-3.93939975585569,8.1685724014919e-05,0.000394720441101976
"gene-YDL216C",5058.94650027695,-1.21244012290175,0.307892267222292,-3.93787130102357,8.22076642120931e-05,0.000396938384779065
"gene-YOR125C",1559.32474875923,-1.11098821825945,0.282254424013944,-3.93612331193988,8.28084348261434e-05,0.00039953327468528
"gene-YOL076W",2044.26058686461,1.05397797021119,0.267853813012075,3.93490000518932,8.32313415927049e-05,0.000401089683812537
"gene-YMR242C",14067.5175574686,1.19304254089825,0.303529103142176,3.93057050723542,8.47445369058835e-05,0.000407006130790938
"gene-YNL050C",4388.56063239584,1.12889228997131,0.287390866325075,3.92807295655106,8.56292371206665e-05,0.000410942137962651
"gene-tV(UAC)D",542.314878272187,-1.98352659891674,0.505127212021737,-3.92678626633043,8.60884168611079e-05,0.000412517900247832
"gene-YDL037C",420.308680901812,1.71304216370104,0.43631176791719,3.92618831226705,8.63025990191015e-05,0.000412895235048135
"gene-YDR080W",11824.4484824191,1.06538593379475,0.271341936143195,3.92635929756362,8.6241302165354e-05,0.000412895235048135
"gene-YER144C",4321.16618645319,-1.11879329534527,0.28496894655817,-3.92601828675707,8.63635926147304e-05,0.000412895235048135
"gene-YDR374C",216.253078934469,-2.32275276653514,0.592401389307986,-3.92091039700036,8.8215062225746e-05,0.000421066815063321
"gene-YNL269W",305.908532496447,-2.13904138382226,0.54601393561724,-3.91755822386508,8.94504447923095e-05,0.000425716607441739
"gene-YMR232W",943.195722847829,1.07285678295183,0.273949603747558,3.91625601306021,8.99347440276586e-05,0.000427698714810268
"gene-YKL063C",4086.65041610218,1.18424339193345,0.302531167995197,3.91445086395943,9.06101865531678e-05,0.000430586161570668
"gene-YER094C",10268.6850106204,-1.06288985863865,0.272544628983081,-3.89987453652822,9.62425482428262e-05,0.000456663287599144
"gene-YBR195C",1171.53239390672,1.19176499098214,0.305968902225618,3.89505267467786,9.81773918968314e-05,0.00046479476974581
"gene-YNL156C",7855.768951418,-1.04598416120556,0.26853537335123,-3.89514479285183,9.81400864586842e-05,0.00046479476974581
"gene-YMR026C",1269.9510696297,-1.15639127170176,0.29715559883273,-3.891534523476,9.96122117857583e-05,0.000471233764081764
"gene-YNL083W",2449.977578582,-1.08811680327599,0.279628369686194,-3.89129616747078,9.97101339225787e-05,0.000471343406683494
"gene-YGL170C",171.984352267546,1.83542167772713,0.471714585202614,3.89095808207577,9.98491830568524e-05,0.000471647152326975
"gene-YJR043C",2152.62207732079,1.05169015096411,0.270334262700046,3.89033243681373,0.000100106983916723,0.000472510958517106
"gene-YHR015W",688.470115589759,1.48981591151816,0.383540644233732,3.88437557770345,0.000102593214020293,0.000483883924915459
"gene-tT(AGU)C",166.992772367733,-4.51331336926719,1.16254649094286,-3.8822648422488,0.000103488076753622,0.000487739769811912
"gene-YHR068W",9309.38724264963,1.50261335314849,0.387436783438505,3.87834459034267,0.000105169678055617,0.000495294988662225
"gene-YNL289W",1063.78706898344,1.74741815505794,0.450763237564754,3.87657645840499,0.000105936530621645,0.000498534150820967
"gene-YOL026C",2862.58476348184,-1.2965185761491,0.334547363821399,-3.87544101779639,0.000106431758920832,0.000500118235286709
"gene-snR52",1396.59166478434,-2.2654009062282,0.584617776927477,-3.87501200893046,0.00010661944135491,0.000500627101402874
"gene-YMR256C",571.581096526305,-1.85706396888195,0.479701951957494,-3.87128708003779,0.000108262198615122,0.000507962369395058
"gene-YDR428C",1725.131224238,1.0074238185999,0.260361941133271,3.86932058585412,0.000109139059131409,0.000511695841548451
"gene-YLR370C",2930.5077046056,-1.03355267696147,0.267285681359577,-3.86684640832307,0.000110251815939828,0.000516145472395366
"gene-tV(UAC)B",240.799616719908,-1.93876141688911,0.502028995497127,-3.86185147527043,0.000112530973874321,0.000526424570661328
"gene-YHR179W",20035.1370971432,1.36828364900012,0.354617348414602,3.85847916103751,0.000114094793952938,0.000533344529775557
"gene-YDR528W",264.994300025118,1.60348974742792,0.41563949276043,3.85788592123068,0.000114372004297001,0.000534244340071767
"gene-YPL118W",6803.66146928369,-1.0690048264916,0.27711008040609,-3.85769014582592,0.000114463625965627,0.000534276554655249
"gene-YBR126C",89686.9641236959,-1.18267723917669,0.306714005923691,-3.85596098102848,0.000115275875609798,0.000537272484549434
"gene-tN(GUU)L",114.83046628883,-3.29459732998486,0.85441477898832,-3.85596950217302,0.000115271859632931,0.000537272484549434
"gene-YMR123W",1644.67299802655,1.1383447793948,0.295383465358367,3.85378639259218,0.000116305074279183,0.000540870057820446
"gene-YGR191W",6097.95559779451,1.14466483132366,0.297129672361692,3.85240835163132,0.000116961758666483,0.000543523102542992
"gene-YOR108W",3888.83565003251,1.6794311327962,0.436325210072612,3.84903529300246,0.000118583922800617,0.000550655535479156
"gene-YLL035W",705.234808785503,1.23937033079091,0.322407173773957,3.84411524186447,0.000120988144231284,0.000560993557001822
"gene-YMR132C",713.606207527154,1.16533552162323,0.303303985191787,3.84213719080006,0.000121967626311003,0.000565119655780446
"gene-YBR141C",773.304929778954,1.38122294012482,0.359546732034835,3.84156722078341,0.00012225124584872,0.000566017882762134
"gene-YPL165C",1895.44737677695,-1.20888587476376,0.314720795808011,-3.84113757611752,0.000122465449759674,0.000566178245003302
"gene-YDR016C",1865.8627382281,-1.48039528125099,0.38548791425311,-3.84031567920691,0.00012287620140948,0.000567661044753245
"gene-YLR050C",1200.25223168261,1.10330026058895,0.287326860263958,3.83987859532305,0.000123095167341141,0.00056825631424102
"gene-YFL041W",3932.33422197745,-1.25010622477678,0.325674170500428,-3.83851818170252,0.000123779050387324,0.000570995385327336
"gene-YJL193W",796.377217967671,1.14949640237594,0.299498836514407,3.83806633693099,0.000124006985046247,0.000571211137839033
"gene-YOL064C",2824.48547665729,1.29856912900588,0.338704080941986,3.83393410966402,0.000126109935588899,0.000580050513365135
"gene-tL(UAG)L1",172.352715072767,-3.90457008602523,1.01926153599072,-3.83078331532446,0.000127735959196133,0.000587101281844616
"gene-YNL023C",2452.09713363059,1.25214132392261,0.326926111562409,3.83004379166446,0.000128120456400739,0.000587665526891046
"gene-YPL207W",10826.6047458458,1.33891797297483,0.350139989759787,3.82395045448362,0.000131330316828135,0.000601429904080043
"gene-YBR296C-A",329.071669844039,-1.77516090906034,0.46443290417244,-3.82221176215637,0.000132260033266447,0.000605248018706979
"gene-YGR027C",25132.6345473988,1.5104402149064,0.395254686535206,3.82143530832459,0.000132677219983739,0.000606716859476038
"gene-YKL122C",11294.0038257165,1.35596697876645,0.355251407552914,3.8169221850711,0.000135126763624609,0.000617291120446037
"gene-YER110C",9510.34533139128,1.87941530406075,0.492907146445727,3.81291956834651,0.000137334815570809,0.000626648122540831
"gene-YHR138C",6681.01990125259,-1.23774897359227,0.324634822300105,-3.81274246805243,0.00013743329423945,0.000626648122540831
"gene-YDR157W",677.375697382511,1.34818624259102,0.353928069957188,3.80920971527945,0.000139411675494836,0.000635209556120259
"gene-YOR202W",2272.19384446335,1.16248915578181,0.305718546715686,3.8024816232785,0.000143253895505723,0.00065224481231703
"gene-YKL212W",13546.8493919945,1.06090474867813,0.279053383807821,3.8017985455025,0.000143649509235143,0.000653102959795828
"gene-YGL026C",18173.7981948907,1.02734447493174,0.27071975511879,3.79486334302034,0.000147724800028425,0.000670181718690106
"gene-tA(AGC)M2",60.1381209875101,-4.32405051016447,1.14028686328268,-3.7920725471802,0.000149395254201014,0.000676786259333042
"gene-YDR115W",828.250685483185,-1.18675286411906,0.313160784731787,-3.78959602216951,0.000150892476256957,0.00068262517517393
"gene-YPL239W",4255.77788174516,1.32193287513524,0.348833374592563,3.78958256697558,0.000150900649253482,0.00068262517517393
"gene-YDL112W",5309.72891811283,1.29434405839496,0.34176232001943,3.78726378707101,0.00015231537115771,0.000687726819981337
"gene-YFR049W",2432.38774895213,-1.11632076998994,0.294741717059916,-3.78745425359318,0.000152198695700025,0.000687726819981337
"gene-YGR159C",8434.54953710315,1.76552488704942,0.466182336585539,3.78719815937399,0.000152355592691711,0.000687726819981337
"gene-YMR096W",2451.50562877647,1.23182064468748,0.325417875446381,3.7853502761573,0.00015349222568154,0.000691867030127085
"gene-YMR210W",3869.58861762068,-1.0474291845029,0.27670465249951,-3.7853688943837,0.000153480733909018,0.000691867030127085
"gene-YOR020W-A",1501.75489349057,-1.35783652680577,0.358748532126588,-3.78492566577707,0.000153754528935654,0.000692554328191594
"gene-YBL072C",23802.1836421779,1.0850431716014,0.286735573205473,3.78412472324758,0.000154250460530967,0.000694111265591767
